# lasilla.wfi.ESO871
# photon
# La Silla 2.2m WFI ESO871 http://svo2.cab.inta-csic.es/theory/fps/index.php?id=LaSilla/WFI.ESO871
4985.000 0.000352706487755
4990.000 0.000452626883605
4995.000 0.000568005636715
5000.000 0.000729586852
5005.000 0.00093678415469
5010.000 0.0012283609104
5015.000 0.001619626027085
5020.000 0.00215657658818
5025.000 0.0029465651808
5030.000 0.00405083916336
5035.000 0.005653336054355
5040.000 0.0079378682886
5045.000 0.01118014083729
5050.000 0.01623068344985
5055.000 0.024414710167575
5060.000 0.03773864951336
5065.000 0.060299542542765
5070.000 0.09871997666355
5075.000 0.16187016433802
5080.000 0.25414907218056
5085.000 0.36717194452902
5090.000 0.48183309405812
5095.000 0.57268609419401
5100.000 0.6203636540325
5105.000 0.62877527761447
5110.000 0.61348824497938
5115.000 0.59314215288336
5120.000 0.57769040546972
5125.000 0.5708547340958
5130.000 0.57175144913106
5135.000 0.57932927730433
5140.000 0.59099369683406
5145.000 0.60535175866277
5150.000 0.6200181618007
5155.000 0.63435866997482
5160.000 0.64694511012096
5165.000 0.65759509263118
5170.000 0.66634014869284
5175.000 0.673036200708
5180.000 0.6781117417448
5185.000 0.68146075735091
5190.000 0.68349616979256
5195.000 0.68392874763304
5200.000 0.6820880703148
5205.000 0.67744874429186
5210.000 0.66898315278798
5215.000 0.65423076880457
5220.000 0.631144369512
5225.000 0.5983869106197
5230.000 0.55274015169629
5235.000 0.49538399339208
5240.000 0.42769558095264
5245.000 0.35544554095952
5250.000 0.28415687362125
5255.000 0.22131303901291
5260.000 0.17098976712566
5265.000 0.12850761683292
5270.000 0.09364949364273
5275.000 0.068161350225325
5280.000 0.04893477573068
5285.000 0.035251628050575
5290.000 0.02550456236562
5295.000 0.0185511145886
5300.000 0.0136676931618
5305.000 0.010207206103055
5310.000 0.00768258462237
5315.000 0.00585022049535
5320.000 0.00448946190384
5325.000 0.00350892489255
5330.000 0.00274894430922
5335.000 0.002179036621265
5340.000 0.00175355689278
5345.000 0.00141171185169
5350.000 0.00114586983445
5355.000 0.000948404404375
5360.000 0.00078135063756
5365.000 0.000644692853425
5370.000 0.00054599868648
5380.000 0.000379035083
