# hst.nicmos.nicmos2.F222M
# photon
# HST NICMOS 2 F222M http://svo2.cab.inta-csic.es/theory/fps/index.php?id=HST/NICMOS2.F222M
20498.000000 0.00327481
20500.000000 0.000847706
20502.000000 0.00127737
20504.000000 0.000918771
20506.000000 0.00153819
20508.000000 0.00194805
20510.000000 0.00209015
20512.000000 0.00207356
20514.000000 0.00153375
20516.000000 0.00201174
20518.000000 0.0021378
20520.000000 0.00207589
20522.000000 0.00116813
20524.000000 0.0014966
20526.000000 0.00153938
20528.000000 0.00155292
20530.000000 0.00141804
20532.000000 0.00238016
20534.000000 0.00111041
20536.000000 0.00106478
20538.000000 0.00154339
20540.000000 0.00162849
20542.000000 0.00167571
20544.000000 0.00154736
20546.000000 0.00296088
20548.000000 0.00173942
20550.000000 0.00259061
20552.000000 0.00130883
20554.000000 0.00143334
20556.000000 0.00200012
20558.000000 0.00235962
20560.000000 0.00255544
20562.000000 0.00236078
20564.000000 0.00217712
20566.000000 0.00220374
20568.000000 0.00112989
20570.000000 0.000970296
20572.000000 0.00257208
20574.000000 0.00240088
20576.000000 0.00138357
20578.000000 0.00282231
20580.000000 0.00234786
20582.000000 0.00207793
20584.000000 0.00250267
20586.000000 0.000336396
20588.000000 0.00133619
20590.000000 0.00178498
20592.000000 0.00289831
20594.000000 0.00296862
20596.000000 0.00285107
20598.000000 0.00128417
20600.000000 0.00203801
20602.000000 0.00216491
20604.000000 0.00317266
20606.000000 0.00272694
20608.000000 0.00290897
20610.000000 0.000973806
20612.000000 0.000533485
20614.000000 0.0023725
20616.000000 0.00264616
20618.000000 0.00294547
20620.000000 0.00193827
20622.000000 0.00205849
20624.000000 0.0031377
20626.000000 0.00326019
20628.000000 0.00245093
20630.000000 0.00162405
20632.000000 0.00187914
20634.000000 0.00251684
20636.000000 0.00270666
20638.000000 0.00169459
20640.000000 0.0018366
20642.000000 0.00197982
20644.000000 0.00151098
20646.000000 0.00374444
20648.000000 0.00342302
20650.000000 0.00316868
20652.000000 0.00228576
20654.000000 0.00234544
20656.000000 0.00228505
20658.000000 0.00273889
20660.000000 0.00300193
20662.000000 0.0037981
20664.000000 0.00346718
20666.000000 0.00237899
20668.000000 0.00294842
20670.000000 0.00321024
20672.000000 0.00268821
20674.000000 0.00205118
20676.000000 0.00322572
20678.000000 0.00330996
20680.000000 0.00214244
20682.000000 0.00291523
20684.000000 0.00406309
20686.000000 0.00330484
20688.000000 0.00300773
20690.000000 0.00338021
20692.000000 0.00318581
20694.000000 0.00253185
20696.000000 0.00279184
20698.000000 0.00311308
20700.000000 0.00248051
20702.000000 0.0039458
20704.000000 0.0037237
20706.000000 0.00352342
20708.000000 0.00394144
20710.000000 0.00375907
20712.000000 0.00203723
20714.000000 0.00347796
20716.000000 0.00335345
20718.000000 0.0020484
20720.000000 0.00376103
20722.000000 0.00371597
20724.000000 0.00381931
20726.000000 0.00303128
20728.000000 0.00395899
20730.000000 0.00270401
20732.000000 0.00436278
20734.000000 0.00299513
20736.000000 0.00453677
20738.000000 0.00352115
20740.000000 0.00305786
20742.000000 0.00291933
20744.000000 0.00401026
20746.000000 0.00319646
20748.000000 0.00353729
20750.000000 0.00473022
20752.000000 0.00309161
20754.000000 0.0036212
20756.000000 0.00308785
20758.000000 0.00362902
20760.000000 0.00457383
20762.000000 0.00507754
20764.000000 0.0035107
20766.000000 0.00423433
20768.000000 0.00383397
20770.000000 0.00391294
20772.000000 0.0045344
20774.000000 0.00406373
20776.000000 0.00399311
20778.000000 0.00473713
20780.000000 0.00340286
20782.000000 0.00426528
20784.000000 0.0048313
20786.000000 0.00471434
20788.000000 0.00464737
20790.000000 0.00462097
20792.000000 0.00516912
20794.000000 0.00424584
20796.000000 0.0052649
20798.000000 0.00470271
20800.000000 0.00480836
20802.000000 0.00509189
20804.000000 0.00454363
20806.000000 0.00486268
20808.000000 0.00476049
20810.000000 0.00503486
20812.000000 0.00535548
20814.000000 0.0037271
20816.000000 0.00505956
20818.000000 0.00416068
20820.000000 0.00424806
20822.000000 0.00423121
20824.000000 0.0075712
20826.000000 0.00660238
20828.000000 0.00505488
20830.000000 0.00534641
20832.000000 0.0052365
20834.000000 0.00537053
20836.000000 0.00625798
20838.000000 0.00545982
20840.000000 0.00605678
20842.000000 0.00509957
20844.000000 0.00559754
20846.000000 0.00553312
20848.000000 0.00603071
20850.000000 0.00626763
20852.000000 0.00505285
20854.000000 0.00645611
20856.000000 0.00626925
20858.000000 0.00627437
20860.000000 0.00682895
20862.000000 0.0061323
20864.000000 0.00627777
20866.000000 0.00672281
20868.000000 0.00689012
20870.000000 0.0062562
20872.000000 0.00619089
20874.000000 0.00632852
20876.000000 0.00631949
20878.000000 0.00703039
20880.000000 0.00827196
20882.000000 0.00830318
20884.000000 0.00803432
