# galex.NUV
# photon
# GALEX NUV http://svo2.cab.inta-csic.es/theory/fps/index.php?id=GALEX/GALEX.NUV
1690.0 0
1700.0 2.45
1710.0 2.626
1720.0 2.802
1730.0 2.978
1740.0 3.154
1750.0 3.33
1760.0 4.702
1770.0 6.074
1780.0 7.446
1790.0 8.818
1800.0 10.19
1810.0 11.67
1820.0 13.15
1830.0 14.63
1840.0 16.11
1850.0 17.59
1860.0 19.41
1870.0 21.23
1880.0 23.05
1890.0 24.87
1900.0 26.69
1910.0 28.026
1920.0 29.362
1930.0 30.698
1940.0 32.034
1950.0 33.37
1960.0 35.682
1970.0 37.994
1980.0 40.306
1990.0 42.618
2000.0 44.93
2010.0 45.366
2020.0 45.802
2030.0 46.238
2040.0 46.674
2050.0 47.11
2060.0 48.208
2070.0 49.306
2080.0 50.404
2090.0 51.502
2100.0 52.6
2110.0 53.98
2120.0 55.36
2130.0 56.74
2140.0 58.12
2150.0 59.5
2160.0 59.932
2170.0 60.364
2180.0 60.796
2190.0 61.228
2200.0 61.66
2210.0 60.612
2220.0 59.564
2230.0 58.516
2240.0 57.468
2250.0 56.42
2260.0 55.748
2270.0 55.076
2280.0 54.404
2290.0 53.732
2300.0 53.06
2310.0 51.978
2320.0 50.896
2330.0 49.814
2340.0 48.732
2350.0 47.65
2360.0 48.266
2370.0 48.882
2380.0 49.498
2390.0 50.114
2400.0 50.73
2410.0 51.278
2420.0 51.826
2430.0 52.374
2440.0 52.922
2450.0 53.47
2460.0 53.278
2470.0 53.086
2480.0 52.894
2490.0 52.702
2500.0 52.51
2510.0 52.334
2520.0 52.158
2530.0 51.982
2540.0 51.806
2550.0 51.63
2560.0 51.318
2570.0 51.006
2580.0 50.694
2590.0 50.382
2600.0 50.07
2610.0 49.194
2620.0 48.318
2630.0 47.442
2640.0 46.566
2650.0 45.69
2660.0 44.07
2670.0 42.45
2680.0 40.83
2690.0 39.21
2700.0 37.59
2710.0 35.052
2720.0 32.514
2730.0 29.976
2740.0 27.438
2750.0 24.9
2760.0 22.086
2770.0 19.272
2780.0 16.458
2790.0 13.644
2800.0 10.83
2810.0 9.354
2820.0 7.878
2830.0 6.402
2840.0 4.926
2850.0 3.45
2860.0 3.01
2870.0 2.57
2880.0 2.13
2890.0 1.69
2900.0 1.25
2910.0 1.272
2920.0 1.294
2930.0 1.316
2940.0 1.338
2950.0 1.36
2960.0 1.458
2970.0 1.556
2980.0 1.654
2990.0 1.752
3000.0 1.85
3010.0 0
